time,B1dw,B1uw,B2dw,B2uw,B3dw,B3uw,B4dw,B4uw,B5dw,B5uw,B6dw,B6uw,B7dw,B7uw,Dsd1,Dsd10,Dsd11,Dsd12,Dsd13,Dsd14,Dsd15,Dsd16,Dsd17,Dsd18,Dsd19,Dsd2,Dsd20,Dsd21,Dsd22,Dsd23,Dsd24,Dsd25,Dsd26,Dsd27,Dsd28,Dsd29,Dsd3,Dsd30,Dsd31,Dsd32,Dsd4,Dsd5,Dsd6,Dsd7,Dsd8,Dsd9,LWdw,LWuw,P,PARdw,PARuw,RH,SWdw,SWuw,S_dw,S_uw,Tabove,Tair,Tbelow,deployment_id,device_id,dqs,group_id,lat,long
2016-11-16T06:03:31Z,0.93798071,1.09634109,0.379475346,0.277252336,0.439680805,0.383013552,0.322103127,0.707819603,0.160707259,0.153466089,0.053181755,0.054889426,0.002111,0.00218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.7784087,-366.9771925,100600,76.0592272,-87.41957107,82.81941746,39.72299812,-46.1619241,5.70E-14,2.57E-13,7.054428993,6.71664386,10.43773179,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T06:17:16Z,0.949187753,1.073439743,0.3881165,0.272839832,0.434992507,0.406658881,0.314514732,0.692804269,0.162498086,0.153466089,0.05149848,0.054328334,0.002064,0.002111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.8035785,-366.2656314,100600,72.55402,-84.67176237,84.07194623,37.8923545,-44.7109431,5.70E-14,2.57E-13,6.858957757,6.25199452,10.30013981,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T06:31:00Z,0.915566626,1.039818616,0.375246697,0.264382533,0.420723774,0.401766744,0.310801263,0.685215875,0.155334778,0.157125605,0.049229717,0.053742847,0.002018,0.002087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.8682617,-366.3766475,100600,70.8202616,-81.92395367,83.35101871,36.98687486,-43.2599621,5.70E-14,2.57E-13,6.871940594,6.33074639,10.32161977,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T06:44:40Z,0.994503184,1.107548132,0.375246697,0.268611183,0.434992507,0.392390148,0.310801263,0.685215875,0.157125605,0.160707259,0.0503519,0.053742847,0.002041,0.002087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.6147126,-366.3192467,100600,73.4208992,-85.5746138,83.14424676,38.34509432,-45.187694,5.70E-14,2.57E-13,6.821039334,6.2097836,10.31051419,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T06:58:19Z,0.926773668,1.051025658,0.379475346,0,0.401766744,0.392390148,0.314514732,0.681502405,0.157125605,0.153466089,0.0503519,0.054328334,0.001995,0.002087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.8852183,-366.6275771,100600,71.6871408,-86.47746523,82.46910161,37.43961468,-45.6644449,5.70E-14,2.57E-13,6.87534373,6.37875549,10.37015296,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T07:11:59Z,0.949187753,1.085134048,0.379475346,0.260153883,0.430304209,0.401766744,0.314514732,0.670361996,0.160707259,0.158916432,0.052059572,0.054889426,0.002064,0.002087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.4422746,-366.1743361,100600,72.55402,-81.92395367,83.53054218,37.8923545,-43.2599621,5.70E-14,2.57E-13,6.786405658,6.08620625,10.28247185,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T07:26:14Z,0.960394795,1.062232701,0.371018047,0.25151273,0.406658881,0.401766744,0.314514732,0.666487071,0.153466089,0.157125605,0.0503519,0.053181755,0.002018,0.001948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.2785353,-366.1479814,100600,71.6871408,-81.02110224,83.22079597,37.43961468,-42.7832112,5.70E-14,2.57E-13,6.753507192,6.18959998,10.27737094,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T07:41:18Z,0.93798071,1.016917269,0.358148244,0.24728408,0.406658881,0.392390148,0.325816596,0.655346662,0.157125605,0.155334778,0.049790809,0.052059572,0.001971,0.001925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.0046696,-366.9470427,100600,70.8202616,-81.02110224,82.65718999,36.98687486,-42.7832112,5.70E-14,2.57E-13,6.899313691,6.25817976,10.4319059,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T07:56:38Z,0.9720891,1.028611574,0.379475346,0.260153883,0.406658881,0.401766744,0.314514732,0.655346662,0.153466089,0.153466089,0.050912992,0.052059572,0.002018,0.001948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.5849642,-366.7651424,100600,76.9261064,-84.67176237,82.98655278,40.17573794,-44.7109431,5.70E-14,2.57E-13,7.01567237,6.18298785,10.39674939,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T08:11:27Z,0.9720891,1.073439743,0.371018047,0.268611183,0.425412072,0.406658881,0.310801263,0.632904389,0.158916432,0.158916432,0.0503519,0.053181755,0.001971,0.002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.5790474,-366.9766617,100600,75.192348,-82.86605951,81.82853196,39.2702583,-43.7574413,5.70E-14,2.57E-13,7.01448669,6.33447339,10.43762924,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T08:30:44Z,0.915566626,1.039818616,0.366789397,0.25151273,0.416035476,0.38770185,0,0.621602525,0.149884435,0.157125605,0.048668625,0.052620663,0.001971,0.002041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.7021675,-367.8309063,100600,70.8202616,-81.02110224,79.80159385,36.98687486,-42.7832112,5.71E-14,2.57E-13,7.039155975,6.83544366,10.60254755,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T08:35:43Z,0.949187753,1.073439743,0.383703996,0.272839832,0.420723774,0.392390148,0.314514732,0.625315995,0.155334778,0.153466089,0.052620663,0.054328334,0.002064,0.002041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.7131142,-367.9551005,100600,74.2877784,-83.76891094,80.80814854,38.79783414,-44.2341922,5.71E-14,2.57E-13,7.041349039,6.56967521,10.62650026,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T08:40:44Z,0.915566626,1.062232701,0.379475346,0.268611183,0.420723774,0.392390148,0.314514732,0.614175586,0.153466089,0.158916432,0.049229717,0.05149848,0.002087,0.002064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.328988,-367.6403852,100600,72.55402,-84.67176237,81.51367712,37.8923545,-44.7109431,5.71E-14,2.57E-13,6.964362783,6.3965015,10.56579094,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T08:45:44Z,0.9720891,1.028611574,0.39234515,0.277252336,0.420723774,0.38770185,0.307087793,0.610462116,0.167948429,0.164366775,0.0503519,0.054328334,0.001995,0.002111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.7792169,-367.0089256,100600,71.6871408,-81.02110224,82.42904502,37.43961468,-42.7832112,5.70E-14,2.57E-13,6.85406756,6.17167602,10.44386324,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T08:50:44Z,0.960394795,1.085134048,0.379475346,0.281480986,0.397078446,0.401766744,0.325816596,0.610462116,0.166157602,0.148093608,0.049790809,0.050912992,0.001948,0.002064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.4860268,-366.7846655,100600,70.8202616,-80.11825081,81.1013711,36.98687486,-42.3064603,5.70E-14,2.57E-13,6.795194368,6.43629725,10.4005233,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T08:55:45Z,0.93798071,1.085134048,0.379475346,0.272839832,0.420723774,0.406658881,0.318228202,0.599160252,0.155334778,0.153466089,0.050912992,0.054328334,0.002018,0.002041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.1498354,-366.788162,100600,72.55402,-86.47746523,81.09134006,37.8923545,-45.6644449,5.70E-14,2.57E-13,6.7276407,6.33304993,10.40119918,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T09:00:46Z,0.949187753,1.062232701,0.39234515,0.272839832,0.416035476,0.401766744,0.322103127,0.599160252,0.162498086,0.160707259,0.052059572,0.0503519,0.001948,0.001948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.7700158,-366.6299412,100600,72.55402,-81.02110224,81.02983741,37.8923545,-42.7832112,5.70E-14,2.57E-13,6.651261577,6.31710453,10.37061009,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T09:05:47Z,0.949187753,1.039818616,0.3881165,0.264382533,0.401766744,0.392390148,0.318228202,0.599160252,0.155334778,0.158916432,0.049790809,0.053181755,0.002064,0.002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.2353001,-366.2239083,100600,71.6871408,-83.76891094,82.94,37.43961468,-44.2341922,5.70E-14,2.57E-13,6.543627779,5.687,10.29206575,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T09:10:48Z,0.960394795,1.09634109,0.375246697,0.277252336,0.397078446,0.392390148,0.310801263,0.602873722,0.153466089,0.153466089,0.052059572,0.054328334,0.001995,0.002041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.6335535,-365.3243104,100600,71.6871408,-83.76891094,83.88,37.43961468,-44.2341922,5.69E-14,2.57E-13,6.422352459,5.262,10.1178116,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T09:15:49Z,0.93798071,1.073439743,0.371018047,0.277252336,0.411347178,0.38770185,0.318228202,0.599160252,0.155334778,0.153466089,0.0503519,0.05149848,0.002041,0.001995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.2093917,-363.884548,100600,0,-82.86605951,86.33,0,-43.7574413,5.69E-14,2.56E-13,6.134698173,4.691,9.838255487,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T09:20:50Z,0.915566626,1.073439743,0.413672253,0.281480986,0.406658881,0.38770185,0.322103127,0.584144919,0.158916432,0.160707259,0.05149848,0.053181755,0.001948,0.002111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0361356,-362.9617671,100600,70.8202616,-79.21539938,87.55,36.98687486,-41.8297094,5.68E-14,2.56E-13,5.897052808,4.44,9.658644248,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T09:25:51Z,0.926773668,1.085134048,0.3881165,0.285709636,0.406658881,0.397078446,0.318228202,0.576717979,0.157125605,0.157125605,0.052059572,0.052620663,0.001995,0.002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.6102875,-362.2440126,100600,72.55402,-84.67176237,90.53,37.8923545,-44.7109431,5.68E-14,2.56E-13,5.810646066,4.346,9.518702638,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T09:30:52Z,0.926773668,1.062232701,0.3881165,0.281480986,0.392390148,0.38770185,0.314514732,0.587858388,0.155334778,0.155334778,0.049229717,0.054889426,0.001995,0.001971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.07529,-362.6175101,100600,72.55402,-81.92395367,88.45,37.8923545,-43.2599621,5.68E-14,2.56E-13,5.904993404,4.662,9.59154989,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T09:35:53Z,0.926773668,1.073439743,0.379475346,0.289938286,0.411347178,0,0.318228202,0.591733313,0.149884435,0.158916432,0.052620663,0.052059572,0.002018,0.002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.8948449,-363.4698614,100600,70.8202616,-82.86605951,84.6,36.98687486,-43.7574413,5.68E-14,2.56E-13,6.071045603,5.301,9.757582671,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T09:40:54Z,0,1.085134048,0.375246697,0.268611183,0.420723774,0.392390148,0.314514732,0.599160252,0.155334778,0.158916432,0.048668625,0.052059572,0.001948,0.001948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.2202821,-364.1601844,100600,70.8202616,-82.86605951,84.42,36.98687486,-43.7574413,5.69E-14,2.56E-13,6.136901215,5.214,9.891839449,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T09:45:55Z,0.915566626,1.028611574,0.383703996,0.281480986,0.411347178,0.38770185,0.314514732,0.587858388,0.160707259,0.155334778,0.05149848,0.050912992,0.001995,0.002041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.2664921,-364.1620623,100600,70.8202616,-77.37044211,85.15,36.98687486,-40.8554793,5.69E-14,2.56E-13,6.146248512,4.997,9.892204419,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T09:50:56Z,0.983296142,1.016917269,0.375246697,0.277252336,0.397078446,0.401766744,0.307087793,0.576717979,0.153466089,0.158916432,0.047522046,0.049229717,0.002087,0.001995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.3193518,-363.3724367,100600,0,-83.76891094,87.9,0,-44.2341922,5.68E-14,2.56E-13,6.156939749,4.558,9.738619741,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T09:55:57Z,0.915566626,1.073439743,0.362376893,0.289938286,0.416035476,0.392390148,0.310801263,0.57300451,0.160707259,0.153466089,0.05149848,0.053181755,0.001995,0.002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.3530027,-363.5331323,100600,0,-81.92395367,87.02,0,-43.2599621,5.69E-14,2.56E-13,6.163745249,4.804,9.769895811,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T10:00:58Z,0.93798071,1.062232701,0.349690944,0.298579439,0.416035476,0.401766744,0.318228202,0.580431449,0.158916432,0.157125605,0.049790809,0.052620663,0.001948,0.002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0887167,-363.1809351,100600,71.6871408,-81.92395367,88.58,37.43961468,-43.2599621,5.68E-14,2.56E-13,6.110283188,4.438,9.701334365,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T10:05:59Z,0.915566626,1.051025658,0.379475346,0.277252336,0.416035476,0.38770185,0.329530066,0.587858388,0.153466089,0.155334778,0.047522046,0.05149848,0.001971,0.001925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.5714916,-363.4377763,100600,0,-81.02110224,86.5,0,-42.7832112,5.68E-14,2.56E-13,6.207919906,4.858,9.751337992,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T10:11:00Z,0.93798071,1.062232701,0.371018047,0.289938286,0.420723774,0.38770185,0.303374323,0.57300451,0.157125605,0.157125605,0.05149848,0.050912992,0.001925,0.002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.6009222,-363.5420001,100600,70.8202616,-78.31254795,86.92,36.98687486,-41.3529585,5.69E-14,2.56E-13,6.21386867,4.717,9.771621444,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T10:16:01Z,0.926773668,1.085134048,0.362376893,0.302808089,0.411347178,0.383013552,0.329530066,0.569129585,0.153466089,0.153466089,0.046960954,0.052059572,0.002064,0.002064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0898311,-363.1484008,100600,70.8202616,-79.21539938,88.18,36.98687486,-41.8297094,5.68E-14,2.56E-13,6.110508683,4.415,9.694998469,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T10:21:03Z,0.949187753,1.062232701,0.366789397,0.285709636,0.397078446,0.406658881,0.310801263,0.569129585,0.153466089,0.158916432,0.047522046,0.053181755,0.001995,0.001995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.8816836,-362.7729603,100600,70.8202616,-82.86605951,88.66,36.98687486,-43.7574413,5.68E-14,2.56E-13,6.068381302,4.303,9.621852447,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T10:26:03Z,0.915566626,1.062232701,0.371018047,0.294166935,0.392390148,0.392390148,0.307087793,0.565416115,0.160707259,0.149884435,0.052059572,0.052620663,0.002064,0.002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.8612139,-362.9351432,100600,72.55402,-82.86605951,86.99,37.8923545,-43.7574413,5.68E-14,2.56E-13,6.064237372,4.595,9.653457052,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T10:31:09Z,0.892665279,1.005710227,0.362376893,0.285709636,0.401766744,0.36874482,0.314514732,0.546687312,0.153466089,0.158916432,0.049790809,0.053181755,0.001925,0.001948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.886516,-363.1696765,100600,0,0,85.80041804,0,0,5.68E-14,2.56E-13,6.069359543,4.84621697,9.69914185,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T10:36:10Z,0.93798071,1.073439743,0.375246697,0.281480986,0.401766744,0.383013552,0.314514732,0.587858388,0.157125605,0.155334778,0.049790809,0.052620663,0.001971,0.001971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.6993199,-363.5317373,100600,73.4208992,-81.92395367,84.53508117,38.34509432,-43.2599621,5.68E-14,2.56E-13,6.031456665,5.01228977,9.769624354,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T10:41:11Z,0.926773668,1.073439743,0.375246697,0.302808089,0.401766744,0.383013552,0.314514732,0.584144919,0.149884435,0.158916432,0.050912992,0.05149848,0.001948,0.001948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.6619147,-363.2792734,100600,0,-81.02110224,86.14234064,0,-42.7832112,5.68E-14,2.56E-13,6.02388113,4.56362304,9.720482669,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T10:46:12Z,0.926773668,1.085134048,0.379475346,0.281480986,0.392390148,0.38770185,0.314514732,0.584144919,0.155334778,0.153466089,0.048083138,0.05149848,0.001971,0.002087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.5875538,-362.5235891,100600,71.6871408,-84.67176237,87.96263095,37.43961468,-44.7109431,5.68E-14,2.56E-13,6.008819259,4.23967926,9.573236763,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T10:51:13Z,0.93798071,1.085134048,0.3881165,0.281480986,0.401766744,0.392390148,0.310801263,0.576717979,0.157125605,0.155334778,0.048668625,0.05149848,0.001948,0.001971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.3627185,-362.5597469,100600,70.8202616,-79.21539938,86.52719548,36.98687486,-41.8297094,5.68E-14,2.56E-13,5.963263806,4.45059493,9.580287402,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T10:56:14Z,0,1.039818616,0.375246697,0.285709636,0.397078446,0.397078446,0.307087793,0.57300451,0.151675262,0.153466089,0.0503519,0.052620663,0.001995,0.001948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0674835,-362.3082643,100700,0,-79.21539938,87.03042353,0,-41.8297094,5.68E-14,2.56E-13,5.903410279,4.28463214,9.531238364,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T11:01:15Z,0.915566626,1.085134048,0.375246697,0.285709636,0.406658881,0.406658881,0.310801263,0.561702646,0.158916432,0.160707259,0.049229717,0.05149848,0.001948,0.001971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0099872,-361.9651283,100700,71.6871408,-80.11825081,87.41157379,37.43961468,-42.3064603,5.68E-14,2.56E-13,5.891749483,4.17902668,9.464272085,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T11:06:16Z,0.960394795,1.051025658,0.371018047,0.289938286,0.411347178,0.383013552,0.314514732,0.550400782,0.148093608,0.149884435,0.048083138,0.049790809,0.002041,0.002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.6285531,-361.6371881,100700,72.55402,-80.11825081,88.07,37.8923545,-42.3064603,5.68E-14,2.56E-13,5.814353896,3.892,9.400226911,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T11:11:17Z,0.949187753,1.039818616,0.358148244,0.294166935,0.406658881,0.392390148,0.307087793,0.542973842,0.157125605,0.155334778,0.048083138,0.05149848,0.001995,0.002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0277966,-361.1728029,100700,71.6871408,-80.11825081,89.2,37.43961468,-42.3064603,5.67E-14,2.56E-13,5.69232555,3.628,9.309460095,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T11:16:19Z,0.949187753,1.051025658,0.3881165,0.298579439,0.401766744,0.383013552,0.314514732,0.57300451,0.149884435,0.148093608,0.048668625,0.052620663,0.001948,0.001971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.2222211,-360.8625577,100700,71.6871408,-81.92395367,89.29,37.43961468,-43.2599621,5.67E-14,2.56E-13,5.528441642,3.659,9.248772083,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T11:21:20Z,0.93798071,1.016917269,0.362376893,0.307036739,0.411347178,0.38770185,0.314514732,0.57300451,0.148093608,0.151675262,0.048668625,0.052059572,0.002041,0.002041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0038522,-360.5742244,100700,71.6871408,-79.21539938,89.72,37.43961468,-41.8297094,5.67E-14,2.56E-13,5.483967471,3.545,9.192335213,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T11:26:21Z,0.93798071,1.039818616,0.375246697,0.289938286,0.430304209,0.397078446,0.318228202,0.561702646,0.157125605,0.151675262,0.052059572,0.053742847,0.001948,0.001925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.9114265,-360.2932012,100700,72.55402,-82.86605951,90.21,37.8923545,-43.7574413,5.67E-14,2.55E-13,5.465137155,3.422,9.137296609,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T11:31:22Z,0.915566626,1.051025658,0.400802449,0.289938286,0.444369103,0.397078446,0.329530066,0.557989176,0.169739256,0.160707259,0.053181755,0.05149848,0.002018,0.001971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.7117422,-360.0848796,100700,76.9261064,-82.86605951,90.11,40.17573794,-43.7574413,5.67E-14,2.55E-13,5.424441492,3.378,9.096475898,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
2016-11-16T11:36:23Z,0.949187753,1.062232701,0.456326458,0.289938286,0.458637835,0.397078446,0.3445454,0.57300451,0,0.169739256,0.058280373,0.053742847,0.001995,0.002018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.5729865,-360.0153917,100700,70.8202616,-82.86605951,89.91,36.98687486,-43.7574413,5.67E-14,2.55E-13,5.396152571,3.425,9.082855769,a407bdb1-777e-4a7b-987a-7af160d1554e,a151e49c-a685-4bce-bd48-d1c07d73e815,4,573a199417d33307faa9e48b,40.46204,-74.42947
